tensor,attention,story_id,token_id
2195,0.013043883256614208,10,13
12564,0.013493127189576626,10,14
5055,0.013860523700714111,10,15
11812,0.013819478452205658,10,16
2046,0.013589360751211643,10,17
12475,0.013729630969464779,10,18
12432,0.014250915497541428,10,19
2008,0.014726766385138035,10,20
2020,0.013849731534719467,10,21
2701,0.013723446056246758,10,22
2012,0.013547228649258614,10,23
2169,0.013831851072609425,10,24
2203,0.014351804740726948,10,25
1012,0.013951378874480724,10,26
2027,0.014198440127074718,10,27
6878,0.014329323545098305,10,28
1037,0.014020891860127449,10,29
2177,0.013767331838607788,10,30
1997,0.013375244103372097,10,31
6870,0.013262071646749973,10,32
4026,0.013856926001608372,10,33
11451,0.014394428580999374,10,34
1012,0.013948170468211174,10,35
1996,0.01717529632151127,10,36
10896,0.01763097010552883,10,37
1997,0.018090398982167244,10,38
1996,0.01892930641770363,10,39
13172,0.01871044747531414,10,40
2003,0.019764751195907593,10,41
20316,0.019952308386564255,10,42
1010,0.019403837621212006,10,43
1998,0.01903221197426319,10,44
2195,0.018223492428660393,10,45
2111,0.016805492341518402,10,46
1005,0.016980819404125214,10,47
1055,0.016855066642165184,10,48
10896,0.016807569190859795,10,49
7127,0.0176186952739954,10,50
2037,0.0159465204924345,10,51
8056,0.015131045132875443,10,52
1012,0.014894107356667519,10,53
2027,0.013378162868320942,10,54
2227,0.012972954660654068,10,55
1037,0.013188019394874573,10,56
2986,0.013612443581223488,10,57
1997,0.013256511650979519,10,58
1002,0.012951965443789959,10,59
5385,0.013446342200040817,10,60
2692,0.0133825009688735,10,61
1998,0.013846416026353836,10,62
2195,0.014132244512438774,10,63
2086,0.013963649980723858,10,64
1999,0.013875710777938366,10,65
3827,0.01351797766983509,10,66
1012,0.014968439005315304,10,67
4283,0.008111482486128807,11,0
2000,0.00876946747303009,11,1
1037,0.008850920014083385,11,2
9410,0.008861360140144825,11,3
6636,0.008862854912877083,11,4
4638,0.008915438316762447,11,5
1010,0.008774291723966599,11,6
9003,0.008456317707896233,11,7
2610,0.008552669547498226,11,8
2031,0.00858521368354559,11,9
3030,0.00856026355177164,11,10
2019,0.008156834170222282,11,11
3535,0.00769042270258069,11,12
2012,0.007377630565315485,11,13
19535,0.007418483961373568,11,14
5018,0.007319450378417969,11,15
12564,0.00808081217110157,11,16
5055,0.008563087321817875,11,17
2046,0.008610701188445091,11,18
1996,0.008719836361706257,11,19
2406,0.008662623353302479,11,20
1012,0.010127739980816841,11,21
1996,0.009052020497620106,11,22
5055,0.008998106233775616,11,23
2020,0.009101582691073418,11,24
11812,0.00929926335811615,11,25
1999,0.009409403428435326,11,26
1037,0.009210322052240372,11,27
8667,0.009303925558924675,11,28
10203,0.00972049217671156,11,29
2007,0.009746352210640907,11,30
7318,0.009748709388077259,11,31
2012,0.009791528806090355,11,32
2169,0.009617120958864689,11,33
2203,0.009608141146600246,11,34
1010,0.011011137627065182,11,35
1998,0.011026480235159397,11,36
1996,0.009751789271831512,11,37
22613,0.00981887150555849,11,38
2052,0.010245506651699543,11,39
1005,0.010888075456023216,11,40
2310,0.010424471460282803,11,41
2042,0.00996236689388752,11,42
4276,0.009920035488903522,11,43
2055,0.010221836157143116,11,44
1002,0.009918051771819592,11,45
5539,0.00977129302918911,11,46
1010,0.00985423382371664,11,47
2199,0.010164645500481129,11,48
1012,0.011804395355284214,11,49
1996,0.011522870510816574,11,50
2176,0.011092194356024265,11,51
2273,0.010419894941151142,11,52
2747,0.010533025488257408,11,53
5338,0.010787900537252426,11,54
2007,0.010344201698899269,11,55
1996,0.010407687164843082,11,56
19535,0.010511091910302639,11,57
3535,0.010284382849931717,11,58
2227,0.01023027952760458,11,59
1021,0.01049804873764515,11,60
2086,0.010591765865683556,11,61
1999,0.010562722571194172,11,62
3827,0.010514158755540848,11,63
1998,0.01037715096026659,11,64
2019,0.010392537340521812,11,65
1002,0.010165597312152386,11,66
1022,0.01041053980588913,11,67
1010,0.010785490274429321,11,68
2199,0.010903490707278252,11,69
2986,0.01110659260302782,11,70
1012,0.012006228789687157,11,71
2174,0.012363770045340061,11,72
1010,0.012511393055319786,11,73
2169,0.012801805511116982,11,74
2158,0.012476872652769089,11,75
2038,0.012529402039945126,11,76
2019,0.013001279905438423,11,77
4862,0.012814400717616081,11,78
5638,0.013005489483475685,11,79
1010,0.012766659259796143,11,80
1998,0.012673011980950832,11,81
2009,0.012390779331326485,11,82
2003,0.01218262780457735,11,83
9832,0.012121341191232204,11,84
2008,0.011820385232567787,11,85
2027,0.01188681274652481,11,86
2018,0.011737015098333359,11,87
2505,0.011863539926707745,11,88
2000,0.012108089402318,11,89
2079,0.011997494846582413,11,90
2007,0.011636443436145782,11,91
1996,0.011670567095279694,11,92
27023,0.011569349095225334,11,93
19535,0.011095529422163963,11,94
3535,0.010661655105650425,11,95
1012,0.010448643006384373,11,96
1037,0.018202494829893112,12,0
23700,0.020677389577031136,12,1
2934,0.020001014694571495,12,2
2003,0.019631600007414818,12,3
1996,0.019437475129961967,12,4
3395,0.01848088763654232,12,5
1997,0.018645288422703743,12,6
6704,0.017592476680874825,12,7
2004,0.018880240619182587,12,8
2116,0.02006075531244278,12,9
2308,0.0197208970785141,12,10
2031,0.018740473315119743,12,11
2272,0.018395358696579933,12,12
2041,0.018061403185129166,12,13
2114,0.018868202343583107,12,14
2032,0.019568100571632385,12,15
2007,0.02049994096159935,12,16
9989,0.019701704382896423,12,17
1997,0.020308876410126686,12,18
4424,0.02036900259554386,12,19
6101,0.020268967375159264,12,20
1012,0.022230535745620728,12,21
2130,0.022594710811972618,12,22
2295,0.022243203595280647,12,23
1996,0.0221918523311615,12,24
2308,0.021062808111310005,12,25
2031,0.019824812188744545,12,26
2056,0.019978277385234833,12,27
2002,0.020696451887488365,12,28
1005,0.020559612661600113,12,29
1055,0.0200642142444849,12,30
7034,0.02026365138590336,12,31
2006,0.02118307165801525,12,32
2037,0.02071426622569561,12,33
4230,0.021911654621362686,12,34
1010,0.02228694036602974,12,35
2019,0.021890323609113693,12,36
2981,0.021222461014986038,12,37
2375,0.022452080622315407,12,38
3813,0.022669080644845963,12,39
2038,0.022226482629776,12,40
5531,0.022900160402059555,12,41
2008,0.02400752156972885,12,42
1996,0.02379264496266842,12,43
4447,0.02358516864478588,12,44
2024,0.024526597931981087,12,45
2205,0.02366156503558159,12,46
20080,0.023147383704781532,12,47
2045,0.035020485520362854,13,0
2020,0.03360717371106148,13,1
5018,0.03373626247048378,13,2
20673,0.033272698521614075,13,3
11533,0.034431811422109604,13,4
5055,0.034876782447099686,13,5
2008,0.03478466719388962,13,6
2020,0.03421506658196449,13,7
2179,0.03565283864736557,13,8
2011,0.036839161068201065,13,9
2610,0.036077387630939484,13,10
1010,0.035501644015312195,13,11
1998,0.03533649444580078,13,12
2027,0.0354175940155983,13,13
4727,0.036003466695547104,13,14
1018,0.035654254257678986,13,15
3633,0.035202618688344955,13,16
2040,0.036155324429273605,13,17
2020,0.03687715902924538,13,18
1996,0.03806446120142937,13,19
3924,0.03827961906790733,13,20
2667,0.03795081749558449,13,21
2000,0.037252314388751984,13,22
3288,0.035928789526224136,13,23
2068,0.03515919670462608,13,24
2000,0.036067429929971695,13,25
2637,0.03606246039271355,13,26
1012,0.036572087556123734,13,27
2610,0.014978288672864437,14,0
2179,0.015485060401260853,14,1
1037,0.01502054650336504,14,2
19311,0.014535708352923393,14,3
1997,0.014223829843103886,14,4
12564,0.014297823421657085,14,5
5055,0.014960347674787045,14,6
2108,0.01502169668674469,14,7
9687,0.015008333139121532,14,8
17800,0.01565258949995041,14,9
1012,0.017203016206622124,14,10
2348,0.01965801976621151,14,11
1996,0.02020087093114853,14,12
2610,0.021407969295978546,14,13
13172,0.021050427109003067,14,14
1037,0.020489493384957314,14,15
3563,0.019977636635303497,14,16
4735,0.01883085072040558,14,17
3614,0.018791258335113525,14,18
1997,0.01912078820168972,14,19
16873,0.01827094331383705,14,20
1996,0.01782192662358284,14,21
4126,0.01776706427335739,14,22
1010,0.0191018246114254,14,23
2045,0.019181005656719208,14,24
2024,0.019401494413614273,14,25
3809,0.02017877995967865,14,26
4297,0.020148346200585365,14,27
5644,0.01982818730175495,14,28
27870,0.01912130042910576,14,29
14767,0.01987297460436821,14,30
1999,0.019916780292987823,14,31
1996,0.01942269876599312,14,32
3441,0.01937350071966648,14,33
1997,0.019519157707691193,14,34
3239,0.019369930028915405,14,35
9390,0.01897633634507656,14,36
1998,0.018901299685239792,14,37
3614,0.01885036565363407,14,38
2372,0.018286462873220444,14,39
1011,0.016768217086791992,14,40
2061,0.01656416989862919,14,41
2172,0.01689212955534458,14,42
2061,0.018134402111172676,14,43
2008,0.01849384419620037,14,44
1996,0.019050389528274536,14,45
3614,0.02003100886940956,14,46
3003,0.018408101052045822,14,47
2097,0.018376663327217102,14,48
2087,0.017880819737911224,14,49
3497,0.018764296546578407,14,50
2025,0.019153619185090065,14,51
2022,0.018351973965764046,14,52
3236,0.017433974891901016,14,53
1012,0.016471298411488533,14,54
2176,0.025811921805143356,15,0
2111,0.027155647054314613,15,1
2020,0.026883242651820183,15,2
4727,0.02676188014447689,15,3
2005,0.02652362920343876,15,4
19535,0.027526315301656723,15,5
1037,0.027469882741570473,15,6
4744,0.02762727066874504,15,7
2440,0.0284255500882864,15,8
1997,0.02896241843700409,15,9
5055,0.028604885563254356,15,10
1010,0.02843177132308483,15,11
3832,0.029845522716641426,15,12
2000,0.029851190745830536,15,13
2022,0.029478879645466805,15,14
2853,0.02885625511407852,15,15
2004,0.029045231640338898,15,16
18551,0.02863624505698681,15,17
2005,0.026733677834272385,15,18
1002,0.02658018283545971,15,19
6694,0.027577456086874008,15,20
2692,0.02718464471399784,15,21
1999,0.027995074167847633,15,22
1996,0.028307927772402763,15,23
2149,0.028067318722605705,15,24
1012,0.02845258265733719,15,25
2027,0.029525062069296837,15,26
2227,0.030065497383475304,15,27
2039,0.03133561834692955,15,28
2000,0.031200777739286423,15,29
1022,0.030200161039829254,15,30
2086,0.03082909993827343,15,31
1999,0.030462129041552544,15,32
3827,0.029627976939082146,15,33
1012,0.029957104474306107,15,34
1999,0.014525440521538258,16,0
2257,0.016523903235793114,16,1
2760,0.01617962308228016,16,2
1037,0.015827635303139687,16,3
2158,0.015408391132950783,16,4
1998,0.015131684951484203,16,5
1037,0.01563745178282261,16,6
2450,0.015097580850124359,16,7
1999,0.01571481302380562,16,8
2037,0.01489050593227148,16,9
2753,0.015217662788927555,16,10
2015,0.015197161585092545,16,11
2020,0.014695404097437859,16,12
2179,0.014487438835203648,16,13
1999,0.013777610845863819,16,14
1037,0.013241776265203953,16,15
7668,0.013373804278671741,16,16
8040,0.013811994343996048,16,17
3286,0.0141038428992033,16,18
6562,0.013899578712880611,16,19
2111,0.01351290661841631,16,20
2007,0.013637209311127663,16,21
2019,0.013140087015926838,16,22
10373,0.013336609117686749,16,23
3395,0.013635807670652866,16,24
17653,0.013919731602072716,16,25
2008,0.013349069282412529,16,26
3881,0.012410548515617847,16,27
2111,0.012801092118024826,16,28
1999,0.013607569970190525,16,29
1012,0.016485221683979034,16,30
4332,0.01674436591565609,16,31
2041,0.015638573095202446,16,32
