Data_type,Epoch,Loss
training,7,0.0011335908
training,7,0.0031900597
training,7,0.004440702
training,7,0.013929617
training,7,0.008850861
training,7,0.015422934
training,7,0.0010030146
training,7,0.009208295
training,7,0.017382424
training,7,0.011900793
training,7,0.012495705
training,7,0.015294587
training,7,0.00061001675
training,7,0.03726371
training,7,0.025228903
training,7,0.0006945379
training,7,0.00042368952
training,7,0.034555767
training,7,0.008009777
training,7,0.007855541
training,7,0.018074656
training,7,0.029080153
training,7,0.004750158
training,7,0.032968067
training,7,0.0009964874
training,7,8.310962e-05
training,7,0.000571855
training,7,0.021617051
training,7,0.016901275
training,7,0.0035896546
training,7,1.7339098e-05
training,7,0.014392465
training,7,0.002905192
training,7,0.0066800597
training,7,0.0020742416
training,7,0.0059714164
training,7,0.005954636
training,7,0.0020394798
training,7,0.016586576
training,7,0.004780061
training,7,0.001573211
training,7,0.00060397544
training,7,0.010396523
training,7,0.0035392786
training,7,0.022730025
training,7,0.000104576364
training,7,0.008314067
training,7,0.0075363405
training,7,0.002170036
training,7,0.025851736
training,7,0.00067865726
training,7,0.00026433283
training,7,0.024166973
training,7,0.014609658
training,7,0.00025698272
training,7,0.0016384004
training,7,0.0046028416
training,7,0.00014650951
training,7,0.0062251296
training,7,0.00063840393
testing,7,0.00032634664
baseline,7,0.00027634975
testing,7,0.0066606044
baseline,7,0.0043114386
testing,7,0.008504941
baseline,7,0.0072491076
testing,7,0.004304102
baseline,7,0.0029361376
testing,7,0.000118953765
baseline,7,0.00055435905
testing,7,0.0025894018
baseline,7,0.0060950234
testing,7,0.025746873
baseline,7,0.037822377
testing,7,0.016446786
baseline,7,0.013317541
testing,7,0.00064980204
baseline,7,0.00011383229
testing,7,0.005674309
baseline,7,0.0070451526
testing,7,0.0060071913
baseline,7,0.0065419786
testing,7,0.008219209
baseline,7,0.0067903083
testing,7,0.023491908
baseline,7,0.032117862
testing,7,0.0025769733
baseline,7,0.0048749805
testing,7,0.00040813087
baseline,7,0.0014384047
training,8,0.018244743
training,8,0.0098894555
training,8,0.0098853065
training,8,0.0020409382
training,8,0.0052263653
training,8,0.0013878526
training,8,0.0017564326
training,8,0.013078873
training,8,0.0067500947
training,8,0.0006856296
training,8,0.014069271
training,8,0.020412674
training,8,0.03363371
training,8,0.005018718
training,8,0.00019697961
training,8,0.0050415313
training,8,0.0009195056
training,8,0.0037897197
training,8,0.00030902374
training,8,0.00331096
training,8,0.00035636596
training,8,0.012548377
training,8,0.009639997
training,8,0.009546513
training,8,0.006578266
training,8,0.033480737
training,8,0.002700234
training,8,0.0077033383
training,8,0.0020573
training,8,0.019966431
training,8,8.328055e-06
training,8,0.00019813479
training,8,0.03810691
training,8,0.005799548
training,8,0.00546185
training,8,0.0015464947
training,8,0.019210344
training,8,0.0033976624
training,8,0.0023882922
training,8,0.007257672
training,8,0.004501971
training,8,0.013700119
training,8,0.0013618984
training,8,0.0055935197
training,8,0.0059311055
training,8,0.00717109
training,8,0.0048440075
training,8,0.00016914318
training,8,0.010914021
training,8,0.029110434
training,8,0.0062224963
training,8,0.0058264565
training,8,0.003936711
training,8,0.0002504294
training,8,3.347735e-05
training,8,0.0030970424
training,8,0.005887684
training,8,6.452942e-05
training,8,0.00016631573
training,8,0.0033857038
training,8,0.029176462
training,8,0.0017715497
training,8,0.00019901378
training,8,0.013558122
training,8,0.00035284844
training,8,0.0076294807
training,8,0.00064500415
training,8,0.0032980079
training,8,0.0048749684
training,8,0.000938226
training,8,0.001121581
training,8,1.5536e-07
training,8,0.014066247
training,8,0.00047918956
training,8,0.0005447181
training,8,0.010378396
training,8,0.031237105
training,8,0.0044142506
training,8,0.024685865
training,8,0.014022508
training,8,0.0006248922
training,8,0.0037218507
training,8,0.0013004726
training,8,0.002059151
training,8,6.2218445e-05
training,8,0.0074036377
training,8,0.00062218955
training,8,0.015305087
training,8,0.0024482724
training,8,0.008916892
training,8,0.008989465
training,8,0.0049915956
training,8,0.00076652924
training,8,0.00026369866
training,8,7.1388217e-06
training,8,0.0006988476
training,8,0.00018786447
training,8,7.652696e-06
training,8,0.00019561085
training,8,0.012361464
training,8,0.002067939
training,8,0.0008565217
training,8,0.000104994855
training,8,0.01351646
training,8,0.056820255
training,8,0.00047030213
training,8,0.0012933055
training,8,2.4181809e-06
training,8,0.0012665866
training,8,3.6482385e-07
training,8,0.0023441317
training,8,3.7194033e-05
training,8,1.4743329e-05
training,8,0.0048202877
training,8,0.018267585
training,8,0.0006805713
training,8,0.009983084
training,8,0.004346979
training,8,0.0039199153
training,8,0.009288036
training,8,0.00057695404
training,8,0.00012255882
training,8,0.001114726
training,8,0.06799159
training,8,8.915038e-05
training,8,0.0059055947
training,8,0.0094254995
training,8,0.055555083
training,8,0.0007706212
training,8,0.0017021855
training,8,0.05271857
training,8,0.0028845337
training,8,0.0018439096
training,8,0.017795887
training,8,0.009874205
training,8,0.0020659384
training,8,0.0029951008
training,8,0.00028992697
training,8,0.0030082536
training,8,0.006211915
training,8,0.000832696
training,8,0.013699784
training,8,0.0054203863
training,8,0.00042821275
training,8,0.008536742
training,8,0.009306828
training,8,0.0021448531
training,8,0.00046947805
training,8,0.038447745
training,8,0.0046197623
training,8,0.0024123564
training,8,0.00033669543
training,8,0.0003294207
training,8,0.029087828
training,8,5.2722367e-05
training,8,0.02666178
training,8,0.0031015382
training,8,0.005070331
training,8,0.0016669454
training,8,0.000934254
training,8,0.003200156
training,8,0.0039437534
training,8,0.01334324
training,8,0.0095202
training,8,0.015145276
training,8,0.00076564966
training,8,0.008394842
training,8,0.017864175
training,8,0.012658879
training,8,0.012752517
training,8,0.01478798
training,8,0.00071181834
training,8,0.03615997
training,8,0.026020898
training,8,0.00062185945
training,8,0.00042039237
training,8,0.032965656
training,8,0.006994585
training,8,0.0075912494
training,8,0.017617906
training,8,0.026917592
training,8,0.005205387
training,8,0.032793786
training,8,0.0009290927
training,8,0.00012562082
training,8,0.0003330566
training,8,0.020364264
training,8,0.016451813
training,8,0.0032483211
training,8,6.673922e-05
training,8,0.015147257
training,8,0.0028323107
training,8,0.006878167
training,8,0.001975878
training,8,0.0050464044
training,8,0.0057618697
training,8,0.0017881786
training,8,0.016122129
training,8,0.004963276
training,8,0.0014833023
training,8,0.0005493571
training,8,0.009645237
training,8,0.0033532877
training,8,0.02215466
training,8,7.265552e-05
training,8,0.007866595
training,8,0.007397916
training,8,0.0019023226
training,8,0.026033992
training,8,0.0004815192
training,8,0.0004065164
training,8,0.024180943
training,8,0.013939224
training,8,0.00019092234
training,8,0.002066582
training,8,0.0044966787
training,8,0.00011979923
training,8,0.006243539
training,8,0.00061603996
testing,8,0.00047862876
baseline,8,0.00027634975
testing,8,0.0069024605
baseline,8,0.0043114386
testing,8,0.008698909
baseline,8,0.0072491076
testing,8,0.0043013324
baseline,8,0.0029361376
testing,8,0.00010327278
baseline,8,0.00055435905
testing,8,0.0023512915
baseline,8,0.0060950234
testing,8,0.024413062
baseline,8,0.037822377
testing,8,0.017080229
baseline,8,0.013317541
testing,8,0.00077175646
baseline,8,0.00011383229
testing,8,0.005992096
baseline,8,0.0070451526
testing,8,0.005900718
baseline,8,0.0065419786
testing,8,0.0083401045
baseline,8,0.0067903083
testing,8,0.022756359
baseline,8,0.032117862
testing,8,0.0021863785
baseline,8,0.0048749805
testing,8,0.00046689902
baseline,8,0.0014384047
training,9,0.017269496
training,9,0.010378533
training,9,0.009998831
training,9,0.0017188881
training,9,0.00529189
training,9,0.001182821
training,9,0.0015952573
training,9,0.012386425
training,9,0.0059440117
training,9,0.00043625128
training,9,0.014245271
training,9,0.021049928
training,9,0.034253366
training,9,0.0044546495
training,9,0.00018673392
training,9,0.005293889
training,9,0.00074144214
training,9,0.0032374344
training,9,0.00034337764
training,9,0.0038081168
training,9,0.00013131861
training,9,0.011541992
training,9,0.009024057
training,9,0.009730485
training,9,0.005947652
training,9,0.03281029
training,9,0.0030610687
training,9,0.0072713946
training,9,0.0021888663
training,9,0.019698234
training,9,2.4973104e-05
training,9,9.4755356e-05
training,9,0.039548956
training,9,0.0052762586
training,9,0.0053313426
training,9,0.0012618451
training,9,0.019083021
training,9,0.0029854763
training,9,0.0020550792
training,9,0.0066227457
training,9,0.0041883215
training,9,0.012135048
training,9,0.0011261249
training,9,0.0056746583
training,9,0.005361204
training,9,0.0061543356
training,9,0.0042103734
training,9,0.00014318305
training,9,0.011103332
training,9,0.028174447
training,9,0.006726831
training,9,0.0054407828
training,9,0.0035482156
training,9,0.00017106823
training,9,3.7711445e-05
training,9,0.0025991867
training,9,0.005260064
training,9,0.00013045261
training,9,0.00022726454
training,9,0.0034210018
training,9,0.029883228
training,9,0.001990251
training,9,0.00014263386
training,9,0.013394628
training,9,0.0002611002
training,9,0.007668952
training,9,0.00048608394
training,9,0.0026493024
training,9,0.0048508444
training,9,0.00062583655
training,9,0.0013836259
training,9,4.876664e-07
training,9,0.014861768
training,9,0.00049166405
training,9,0.0007792964
training,9,0.01051229
training,9,0.029711595
training,9,0.0040619154
training,9,0.023820605
training,9,0.013229274
training,9,0.00069332105
training,9,0.004002235
training,9,0.0015134676
training,9,0.0018901435
training,9,7.137011e-05
training,9,0.0076445746
training,9,0.00052099815
training,9,0.015172591
training,9,0.002479612
training,9,0.007939583
training,9,0.008685698
training,9,0.0043469067
training,9,0.0006361313
training,9,0.00029652045
training,9,5.1350617e-06
training,9,0.0006677329
training,9,0.00012208894
training,9,1.9561958e-07
training,9,0.00022661437
training,9,0.012988625
training,9,0.0021042016
training,9,0.00077928934
training,9,2.1126587e-05
training,9,0.013142324
training,9,0.05838109
training,9,0.00049692456
training,9,0.0011453595
training,9,1.4379898e-06
training,9,0.001297474
training,9,6.9069565e-06
training,9,0.0018487776
training,9,8.454742e-05
training,9,7.913957e-06
training,9,0.004893785
training,9,0.018005753
training,9,0.0003954622
training,9,0.009994306
training,9,0.004207196
training,9,0.0037528884
training,9,0.008970941
training,9,0.00092275214
training,9,0.00010782075
training,9,0.0010305378
training,9,0.06564694
training,9,0.00016007469
training,9,0.0053161755
training,9,0.00982885
training,9,0.054411538
training,9,0.00060728
training,9,0.0014594949
training,9,0.05455209
training,9,0.0022345851
training,9,0.0016660197
training,9,0.0173486
training,9,0.009836047
training,9,0.00177565
training,9,0.002732529
training,9,0.0002955125
training,9,0.0030845955
training,9,0.0058362023
training,9,0.0007065633
training,9,0.012920904
training,9,0.00427479
training,9,0.00024162544
training,9,0.007813141
training,9,0.009035703
training,9,0.0019374916
training,9,0.0005516335
training,9,0.0377866
training,9,0.004449132
training,9,0.0021797696
training,9,0.00034144038
training,9,0.00043693467
training,9,0.02776054
training,9,0.00022684791
training,9,0.026610272
training,9,0.0034445152
training,9,0.0045643942
training,9,0.0013845009
training,9,0.0007717588
training,9,0.0032019254
training,9,0.003516638
training,9,0.012850957
training,9,0.010147891
training,9,0.014919509
training,9,0.00056271005
training,9,0.00767446
training,9,0.018281275
training,9,0.013354844
training,9,0.0129867615
training,9,0.014368034
training,9,0.0008068629
training,9,0.03523175
training,9,0.026755622
training,9,0.00054030254
training,9,0.00041757995
training,9,0.031481296
training,9,0.0061086733
training,9,0.007321076
training,9,0.017145922
training,9,0.02487175
training,9,0.005649015
training,9,0.032566052
training,9,0.0008825682
training,9,0.00017928789
training,9,0.00016797548
training,9,0.019136356
training,9,0.015971432
training,9,0.0029371472
training,9,0.00013604628
training,9,0.015847098
training,9,0.0027641074
training,9,0.0070508136
training,9,0.0018915144
training,9,0.004251737
training,9,0.0056107626
training,9,0.0015727899
training,9,0.015725356
training,9,0.0051229503
training,9,0.001421355
training,9,0.00049846474
training,9,0.00898762
training,9,0.0031940553
training,9,0.021537596
training,9,5.290185e-05
training,9,0.0074346764
training,9,0.007208164
training,9,0.0016687011
training,9,0.026142968
training,9,0.0003351829
training,9,0.0005529449
training,9,0.02410558
training,9,0.013321987
training,9,0.00013604037
training,9,0.0025051222
training,9,0.0044083833
training,9,9.87826e-05
training,9,0.0062240325
training,9,0.0005993708
testing,9,0.00063853385
baseline,9,0.00027634975
testing,9,0.0071010087
baseline,9,0.0043114386
testing,9,0.0089008445
baseline,9,0.0072491076
testing,9,0.004261488
baseline,9,0.0029361376
testing,9,8.7405635e-05
baseline,9,0.00055435905
testing,9,0.002134244
baseline,9,0.0060950234
testing,9,0.023188947
baseline,9,0.037822377
testing,9,0.017709462
baseline,9,0.013317541
testing,9,0.0009063255
baseline,9,0.00011383229
testing,9,0.0062911324
baseline,9,0.0070451526
testing,9,0.0057723806
baseline,9,0.0065419786
testing,9,0.008438326
baseline,9,0.0067903083
testing,9,0.022107705
baseline,9,0.032117862
testing,9,0.0018547664
baseline,9,0.0048749805
testing,9,0.0005435521
baseline,9,0.0014384047
training,10,0.016422559
training,10,0.010809909
training,10,0.010097015
training,10,0.001449728
training,10,0.005337567
training,10,0.0010057208
training,10,0.0014546975
training,10,0.011741563
training,10,0.0052089267
training,10,0.00025590012
training,10,0.01437249
training,10,0.02160419
training,10,0.03477733
training,10,0.003953229
training,10,0.00017459437
training,10,0.0055271317
training,10,0.0006053061
training,10,0.002747867
training,10,0.0003819498
training,10,0.0042551016
training,10,2.1000855e-05
training,10,0.010655707
training,10,0.008449279
training,10,0.00989592
training,10,0.0054257466
training,10,0.032233436
training,10,0.003403143
training,10,0.0068876846
training,10,0.0023326818
training,10,0.019349603
training,10,4.6688376e-05
training,10,3.2753145e-05
training,10,0.04079383
training,10,0.0048478157
training,10,0.0051933397
training,10,0.0010273607
training,10,0.018885683
training,10,0.0026280421
training,10,0.0017881322
training,10,0.0060347607
training,10,0.003869766
training,10,0.010779077
training,10,0.00091896637
training,10,0.0057191495
training,10,0.0048701377
training,10,0.0052712024
training,10,0.0036790604
training,10,0.00012681405
training,10,0.011236759
training,10,0.027261578
training,10,0.0072047147
training,10,0.005110451
training,10,0.0031862662
training,10,0.00011042536
training,10,4.0593426e-05
training,10,0.0022070329
training,10,0.004720639
training,10,0.00020651173
training,10,0.00029454968
training,10,0.0034238473
training,10,0.030510016
training,10,0.0021831712
training,10,0.00010173577
training,10,0.01317254
training,10,0.0001993695
training,10,0.007729951
training,10,0.00035695656
training,10,0.0021159765
training,10,0.004800732
training,10,0.00039291335
training,10,0.0016294222
training,10,2.6824757e-06
training,10,0.015618265
training,10,0.0005019298
training,10,0.0010216624
training,10,0.01066959
training,10,0.028301151
training,10,0.0037775089
training,10,0.022981308
training,10,0.012511654
training,10,0.0007660789
training,10,0.0042927894
training,10,0.0016979105
training,10,0.0017298757
training,10,8.036014e-05
training,10,0.007844988
training,10,0.00043645027
training,10,0.014995819
training,10,0.002474481
training,10,0.007096094
training,10,0.008394858
training,10,0.0037749708
training,10,0.00053898274
training,10,0.00032241608
training,10,4.236184e-06
training,10,0.00065232493
training,10,6.937957e-05
training,10,1.1457247e-05
training,10,0.00026264437
training,10,0.01361035
training,10,0.0021448687
training,10,0.00070309686
training,10,3.6635285e-07
training,10,0.012776611
training,10,0.059694666
training,10,0.0005075239
training,10,0.0010174286
training,10,1.1858728e-05
training,10,0.0013220988
training,10,3.1493364e-05
training,10,0.0014582747
training,10,0.00013884492
training,10,3.6906079e-06
training,10,0.004924715
training,10,0.017802538
training,10,0.00020048629
training,10,0.009960155
training,10,0.004056448
training,10,0.0035969964
training,10,0.008621297
training,10,0.0013015672
training,10,9.156454e-05
training,10,0.00094273174
training,10,0.06334097
training,10,0.00024132285
training,10,0.0047947234
training,10,0.010247698
training,10,0.053350966
training,10,0.00046500668
training,10,0.0012601839
training,10,0.056197286
training,10,0.001703142
training,10,0.0015045153
training,10,0.016945971
training,10,0.009759144
training,10,0.0015322042
training,10,0.0025320014
training,10,0.00030080328
training,10,0.0031108542
training,10,0.005545163
training,10,0.0006044437
training,10,0.012243077
training,10,0.003321982
training,10,0.000113648006
training,10,0.0072033484
training,10,0.008773812
training,10,0.001748655
training,10,0.0006276028
training,10,0.037081875
training,10,0.004289537
training,10,0.001999358
training,10,0.0003505231
training,10,0.0005458519
training,10,0.0266171
training,10,0.00049869245
training,10,0.026594434
training,10,0.0037354755
training,10,0.004137015
training,10,0.0011420356
training,10,0.00064158556
training,10,0.0031976434
training,10,0.0031562422
training,10,0.012444851
training,10,0.010722778
training,10,0.01474065
training,10,0.00039468647
training,10,0.0070454497
training,10,0.018626332
training,10,0.013978992
training,10,0.013199371
training,10,0.014028647
training,10,0.0008928124
training,10,0.0344664
training,10,0.027429538
training,10,0.00045469266
training,10,0.00041574403
training,10,0.030101303
training,10,0.0053436407
training,10,0.007053447
training,10,0.016663989
training,10,0.022958785
training,10,0.0060730763
training,10,0.032292515
training,10,0.00085421174
training,10,0.0002439897
training,10,6.535408e-05
training,10,0.017947914
training,10,0.015470182
training,10,0.0026581825
training,10,0.00021439386
training,10,0.016480206
training,10,0.0026993318
training,10,0.0071923207
training,10,0.0018205686
training,10,0.00357457
training,10,0.005500411
training,10,0.0013912902
training,10,0.015386902
training,10,0.005258676
training,10,0.0013859723
training,10,0.00045132154
training,10,0.008419899
training,10,0.0030594787
training,10,0.02089085
training,10,4.1828247e-05
training,10,0.0070230667
training,10,0.0069757393
training,10,0.0014685774
training,10,0.026185973
training,10,0.00022958191
training,10,0.0006924757
training,10,0.023949647
training,10,0.012756573
training,10,9.192948e-05
training,10,0.0029392992
training,10,0.004339429
training,10,8.270973e-05
training,10,0.0061718985
training,10,0.0005891909
testing,10,0.0007974804
baseline,10,0.00027634975
testing,10,0.007248993
baseline,10,0.0043114386
testing,10,0.009111308
baseline,10,0.0072491076
testing,10,0.0041892054
baseline,10,0.0029361376
testing,10,7.221861e-05
baseline,10,0.00055435905
testing,10,0.001940966
baseline,10,0.0060950234
testing,10,0.022071755
baseline,10,0.037822377
testing,10,0.01832363
baseline,10,0.013317541
testing,10,0.0010508124
baseline,10,0.00011383229
testing,10,0.0065658633
baseline,10,0.0070451526
testing,10,0.005628411
baseline,10,0.0065419786
testing,10,0.008511067
baseline,10,0.0067903083
testing,10,0.021537527
baseline,10,0.032117862
testing,10,0.0015768274
baseline,10,0.0048749805
testing,10,0.00063854025
baseline,10,0.0014384047
training,11,0.01570155
training,11,0.011179993
training,11,0.010180703
training,11,0.0012286586
training,11,0.0053606797
training,11,0.0008560111
training,11,0.0013353942
training,11,0.011143453
training,11,0.0045461664
training,11,0.00013318077
training,11,0.014453063
training,11,0.022067422
training,11,0.03519154
training,11,0.0035118808
training,11,0.00016057953
training,11,0.005735091
training,11,0.0005035363
training,11,0.002320752
training,11,0.00042382663
training,11,0.0046386826
training,11,2.8431657e-06
training,11,0.009884192
training,11,0.007920764
training,11,0.010034602
training,11,0.0050018863
training,11,0.03173897
training,11,0.0037189047
training,11,0.006551145
training,11,0.0024887666
training,11,0.018928569
training,11,7.09456e-05
training,11,4.2582465e-06
training,11,0.041823667
training,11,0.004504364
training,11,0.0050520226
training,11,0.00083689473
training,11,0.018626217
training,11,0.0023226123
training,11,0.0015780125
training,11,0.0054966607
training,11,0.0035546506
training,11,0.009621885
training,11,0.0007412425
training,11,0.005730496
training,11,0.004452658
training,11,0.004515595
training,11,0.0032392188
training,11,0.000118102136
training,11,0.0113073075
training,11,0.026374009
training,11,0.007649889
training,11,0.004828924
training,11,0.0028535335
training,11,6.602018e-05
training,11,4.2143398e-05
training,11,0.0019043379
training,11,0.0042587593
training,11,0.0002850149
training,11,0.00036717343
training,11,0.0033980457
training,11,0.031057477
training,11,0.002345732
training,11,7.246524e-05
training,11,0.012902959
training,11,0.0001600203
training,11,0.007807911
training,11,0.0002542738
training,11,0.001684682
training,11,0.0047310987
training,11,0.0002272963
training,11,0.0018492633
training,11,5.777663e-06
training,11,0.016323559
training,11,0.00050947414
training,11,0.0012593551
training,11,0.010852255
training,11,0.02700087
training,11,0.003552907
training,11,0.022171132
training,11,0.011867849
training,11,0.00084184745
training,11,0.0045917425
training,11,0.0018485856
training,11,0.0015805517
training,11,8.867824e-05
training,11,0.008002951
training,11,0.00036741252
training,11,0.014778325
training,11,0.0024369285
training,11,0.006375724
training,11,0.008119927
training,11,0.0032745136
training,11,0.00046837554
training,11,0.00034025297
training,11,4.1296435e-06
training,11,0.0006503909
training,11,3.133651e-05
training,11,3.6505808e-05
training,11,0.00030334367
training,11,0.0142202405
training,11,0.0021892723
training,11,0.00063026644
training,11,2.8346663e-05
training,11,0.012427174
training,11,0.060759276
training,11,0.0005018184
training,11,0.00090943684
training,11,2.6902913e-05
training,11,0.0013416947
training,11,6.951303e-05
training,11,0.0011548274
training,11,0.00019258684
training,11,1.369385e-06
training,11,0.0049103396
training,11,0.01764833
training,11,7.963712e-05
training,11,0.009883655
training,11,0.003896213
training,11,0.0034505287
training,11,0.00824584
training,11,0.0016886285
training,11,7.503352e-05
training,11,0.00085263816
training,11,0.061088458
training,11,0.00032664515
training,11,0.0043363147
training,11,0.010678455
training,11,0.052373823
training,11,0.00034434366
training,11,0.00109946
training,11,0.057644032
training,11,0.001276051
training,11,0.0013599081
training,11,0.016587902
training,11,0.009645526
training,11,0.0013299045
training,11,0.0023849194
training,11,0.0003059522
training,11,0.003089354
training,11,0.0053291763
training,11,0.0005227544
training,11,0.011661582
training,11,0.0025473728
training,11,3.6838115e-05
training,11,0.00669697
training,11,0.008523631
training,11,0.0015766132
training,11,0.0006943336
training,11,0.036345594
training,11,0.004141831
training,11,0.0018636348
training,11,0.0003639147
training,11,0.0006515953
training,11,0.025645416
training,11,0.0008409745
training,11,0.026616007
training,11,0.003968529
training,11,0.0037796956
training,11,0.0009361848
training,11,0.0005388536
training,11,0.0031897454
training,11,0.0028574343
training,11,0.012114396
training,11,0.011237608
training,11,0.014602802
training,11,0.00026063324
training,11,0.0065029026
training,11,0.018895602
training,11,0.014527023
training,11,0.0133920815
training,11,0.013761413
training,11,0.00096837373
training,11,0.033846654
training,11,0.02804356
training,11,0.00036964077
training,11,0.00041532135
training,11,0.0288207
training,11,0.004687939
training,11,0.006795609
training,11,0.01617698
training,11,0.02118572
training,11,0.0064716446
training,11,0.031982057
training,11,0.00084124587
training,11,0.00031887201
training,11,1.3242022e-05
training,11,0.016810823
training,11,0.014957671
training,11,0.0024113795
training,11,0.00029309755
training,11,0.017039515
training,11,0.0026370208
training,11,0.007299138
training,11,0.0017621213
training,11,0.0030011795
training,11,0.0054287026
training,11,0.0012407552
training,11,0.015096589
training,11,0.005371628
training,11,0.0013753888
training,11,0.00040794868
training,11,0.007935123
training,11,0.0029463733
training,11,0.0202271
training,11,3.6994326e-05
training,11,0.0066356002
training,11,0.006710622
training,11,0.0012998678
training,11,0.026172183
training,11,0.00015535663
training,11,0.00081701815
training,11,0.023724006
training,11,0.012240013
training,11,5.787864e-05
training,11,0.0033570277
training,11,0.004289841
training,11,7.077105e-05
training,11,0.0060929176
training,11,0.0005858075
testing,11,0.0009489328
baseline,11,0.00027634975
testing,11,0.007342708
baseline,11,0.0043114386
testing,11,0.009329937
baseline,11,0.0072491076
testing,11,0.0040897164
baseline,11,0.0029361376
testing,11,5.8329057e-05
baseline,11,0.00055435905
testing,11,0.0017722949
baseline,11,0.0060950234
testing,11,0.021056509
baseline,11,0.037822377
testing,11,0.018914053
baseline,11,0.013317541
testing,11,0.0012022163
baseline,11,0.00011383229
testing,11,0.0068124286
baseline,11,0.0070451526
testing,11,0.0054743476
baseline,11,0.0065419786
testing,11,0.008557268
baseline,11,0.0067903083
testing,11,0.021036385
baseline,11,0.032117862
testing,11,0.0013462157
baseline,11,0.0048749805
testing,11,0.0007517375
baseline,11,0.0014384047
training,12,0.015099252
training,12,0.0114876935
training,12,0.010249985
training,12,0.0010496924
training,12,0.005360365
training,12,0.00073168514
training,12,0.0012366404
training,12,0.0105896015
training,12,0.003954125
training,12,5.6637415e-05
training,12,0.014489913
training,12,0.022437785
training,12,0.03548923
training,12,0.0031261058
training,12,0.00014504194
training,12,0.0059138113
training,12,0.00042927393
training,12,0.0019529536
training,12,0.0004680545
training,12,0.00495159
training,12,5.3462474e-05
training,12,0.009218676
training,12,0.0074399323
training,12,0.010140878
training,12,0.0046641156
training,12,0.031314958
training,12,0.004003403
training,12,0.0062598414
training,12,0.0026564836
training,12,0.018445523
training,12,9.612812e-05
training,12,1.5311324e-06
training,12,0.042630833
training,12,0.0042352364
training,12,0.004910564
training,12,0.00068388926
training,12,0.018313875
training,12,0.0020646167
training,12,0.0014153931
training,12,0.0050084996
training,12,0.003249633
training,12,0.008647251
training,12,0.000591901
training,12,0.005712796
training,12,0.004101843
training,12,0.003877504
training,12,0.0028789362
training,12,0.00011557194
training,12,0.011311862
training,12,0.025513351
training,12,0.0080582155
training,12,0.0045896634
training,12,0.0025510094
training,12,3.522614e-05
training,12,4.246468e-05
training,12,0.0016753362
training,12,0.0038631093
training,12,0.00036004966
training,12,0.00044431485
training,12,0.003348452
training,12,0.031529333
training,12,0.0024756049
training,12,5.1659128e-05
training,12,0.012597157
training,12,0.00013718028
training,12,0.007898499
training,12,0.0001745075
training,12,0.0013405588
training,12,0.0046484875
training,12,0.00011636258
training,12,0.0020371052
training,12,8.913798e-06
training,12,0.016967986
training,12,0.0005140029
training,12,0.0014833933
training,12,0.011060242
training,12,0.02580319
training,12,0.003379365
training,12,0.021392688
training,12,0.011293867
training,12,0.00091920147
training,12,0.004896893
training,12,0.0019639807
training,12,0.0014434186
training,12,9.58399e-05
training,12,0.008118218
training,12,0.00031216125
training,12,0.014525408
training,12,0.0023723682
training,12,0.0057652486
training,12,0.007862304
training,12,0.002841281
training,12,0.00041855202
training,12,0.000349725
training,12,4.7040267e-06
training,12,0.0006598711
training,12,8.400459e-06
training,12,7.074481e-05
training,12,0.0003481913
training,12,0.014812632
training,12,0.002236598
training,12,0.00056231825
training,12,9.1176975e-05
training,12,0.012099329
training,12,0.06158455
training,12,0.00048095707
training,12,0.0008202765
training,12,4.1671385e-05
training,12,0.0013574939
training,12,0.00011676574
training,12,0.00092164375
training,12,0.00024055089
training,12,3.0792e-07
training,12,0.0048506917
training,12,0.017533265
training,12,1.7433647e-05
training,12,0.009768964
training,12,0.0037281325
training,12,0.0033121437
training,12,0.007852076
training,12,0.0020636364
training,12,5.9256537e-05
training,12,0.00076198514
training,12,0.058900986
training,12,0.00041076783
training,12,0.0039346167
training,12,0.011117548
training,12,0.05147712
training,12,0.00024489907
training,12,0.0009718709
training,12,0.05889078
training,12,0.00093843514
training,12,0.0012319523
training,12,0.016272405
training,12,0.009498368
training,12,0.001162977
training,12,0.0022832614
training,12,0.00031117906
training,12,0.0030253378
training,12,0.0051784436
training,12,0.00045796265
training,12,0.0111687165
training,12,0.0019302724
training,12,3.1658064e-06
training,12,0.006282437
training,12,0.008286957
training,12,0.0014196839
training,12,0.00074965425
training,12,0.03558964
training,12,0.0040062354
training,12,0.0017655198
training,12,0.0003815364
training,12,0.0007506817
training,12,0.024827871
training,12,0.0012271049
training,12,0.026674582
training,12,0.004142862
training,12,0.0034833956
training,12,0.00076298835
training,12,0.00045878382
training,12,0.003180445
training,12,0.002613866
training,12,0.011847724
training,12,0.011689019
training,12,0.014499899
training,12,0.00015833572
training,12,0.0060395026
training,12,0.019089112
training,12,0.014999679
training,12,0.013566898
training,12,0.013556542
training,12,0.0010331154
training,12,0.033352636
training,12,0.028602133
training,12,0.00028904926
training,12,0.00041658492
training,12,0.027631998
training,12,0.0041284747
training,12,0.0065529603
training,12,0.015689338
training,12,0.019551896
training,12,0.0068408027
training,12,0.03164322
training,12,0.00084102096
training,12,0.00040251366
training,12,1.4257694e-07
training,12,0.015733317
training,12,0.014441969
training,12,0.0021949753
training,12,0.00036603556
training,12,0.01752297
training,12,0.0025765283
training,12,0.0073700435
training,12,0.00171506
training,12,0.0025177444
training,12,0.0053927028
training,12,0.0011177646
training,12,0.01484433
training,12,0.0054641305
training,12,0.0013875575
